smiles,pKa,marvin_pKa,marvin_atom,marvin_pKa_type,original_dataset,ID
CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,7.3,7.21,12,acidic,['datawarrior'],2130
CC(=O)/[NH+]=c1/c(-c2c(Cl)cccc2Cl)cc2cnc(C)nc2n1C,2.5,3.04,2,basic,['chembl25'],276266
CC(=O)/[NH+]=c1\ccccn1C,7.12,4.87,3,basic,['datawarrior'],4361
CC(=O)C(=C(C)O)c1ccccc1,9.32,9.68,12,acidic,['datawarrior'],3483
CC(=O)C(=CO)C(C)=O,4.6,2.12,5,acidic,['datawarrior'],2597
CC(=O)C(=O)[O-],2.39,2.93,5,acidic,['datawarrior'],7366
CC(=O)C(C)=C(C)O,10.79,9.9,4,acidic,['datawarrior'],358
CC(=O)C(C)=C(O)C(C)C,11.8,9.87,9,acidic,['datawarrior'],1834
CC(=O)C(C)C(C)(C)C(=O)[O-],5.79,4.59,10,acidic,['datawarrior'],4072
CC(=O)C(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccc1,6.83,6.96,6,basic,['datawarrior'],5236
CC(=O)C(C[NH+]1CCCCC1)N=O,8.875,7.92,5,basic,['datawarrior'],3568
CC(=O)C(C[NH+]1CCOCC1)N=O,7.625,5.71,5,basic,['datawarrior'],3586
CC(=O)C(C[NH+]1CCOCC1)c1ccccc1,6.23,6.7,5,basic,['datawarrior'],6149
CC(=O)C(Cc1ccc(C#N)cc1)=C(C)O,9.69,9.06,15,acidic,['datawarrior'],4911
CC(=O)C(Cc1ccc(Cl)cc1)=C(C)O,10.25,9.01,14,acidic,['datawarrior'],4619
CC(=O)C(Cc1ccccc1)=C(C)O,10.49,9.77,13,acidic,['datawarrior'],2095
CC(=O)C(Cl)N=O,7.9,10.6,3,acidic,['datawarrior'],7736
CC(=O)C(N=O)=C(C)O,7.44,8.19,8,acidic,['datawarrior'],2692
CC(=O)C1=C(O)CCC1,7.82,9.63,8,acidic,['datawarrior'],2778
CC(=O)C1=C(O)CCCC1,10.21,9.7,9,acidic,['datawarrior'],1397
CC(=O)C1=C([O-])c2ccccc2C1=O,2.88,5.26,13,acidic,['datawarrior'],2348
CC(=O)C=C(C)O,8.85,9.89,6,acidic,['datawarrior'],7611
CC(=O)C=C(O)C(C)C,9.46,9.89,8,acidic,['datawarrior'],2583
CC(=O)C=C(O)CC(C)C,9.07,9.96,9,acidic,['datawarrior'],1841
CC(=O)C=C(O)c1ccccc1,8.69,6.67,11,acidic,['datawarrior'],529
CC(=O)C=CO,6.12,9.05,5,acidic,['datawarrior'],7335
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,4.9875,5.56,22,acidic,['chembl25'],1954431
CC(=O)CC(c1ccccc1)c1c([S-])c2ccccc2oc1=O,6.6,8.14,22,acidic,['chembl25'],1954432
CC(=O)CCC(=O)[O-],4.63,4.32,7,acidic,['datawarrior'],370
CC(=O)CCCC(=O)[O-],4.66,4.48,8,acidic,['datawarrior'],2596
CC(=O)CCCC[NH+](C)C,9.66,9.65,7,basic,['datawarrior'],1918
CC(=O)CC[NH+](C)C,8.95,8.53,5,basic,['datawarrior'],484
CC(=O)CC[NH+]1CCOCC1,6.66,6.86,5,basic,['datawarrior'],4476
CC(=O)C[C@@H](c1ccccc1)c1c([O-])c2ccccc2oc1=O,6.655,5.56,22,acidic,['chembl25'],15459470
CC(=O)N(C)CC(=O)[O-],3.16,3.93,8,acidic,['datawarrior'],2691
CC(=O)N(C)C[C@H]1C[C@H](c2ccc(C[NH+]3CCCC3)c(Cl)c2)C1,9.3,8.2,16,basic,['chembl25'],12171663
CC(=O)N(C)O,8.73,8.55,5,acidic,['datawarrior'],7450
CC(=O)N(C)c1ccccn1,2.01,2.6,10,basic,['datawarrior'],4356
CC(=O)N(C)c1cccnc1,3.52,4.34,9,basic,['datawarrior'],4350
CC(=O)N(C)c1ccncc1,4.62,4.69,8,basic,['datawarrior'],4353
CC(=O)N(C)c1nc2nc(C)ncc2cc1-c1c(Cl)cccc1Cl,4.2,3.72,2,basic,['chembl25'],276258
CC(=O)N(C)c1nnc(S(N)(=O)=O)s1,7.4,6.91,13,acidic,['datawarrior'],2131
CC(=O)N(O)CCc1ccccc1,8.83,8.37,12,acidic,['chembl25'],16560799
CC(=O)N(O)c1ccccc1,8.36,9.05,10,acidic,['datawarrior'],4446
CC(=O)N(c1ccccc1)c1nnc(S(N)(=O)=O)s1,7.32,6.87,18,acidic,['datawarrior'],6584
CC(=O)N1CCC[C@H]1C(=O)[O-],3.21,3.89,10,acidic,['datawarrior'],4543
CC(=O)N1CCNc2ncnc(C)c21,5.26,5.49,6,basic,['datawarrior'],2369
CC(=O)N1CC[NH+](C)CC1,7.1,7.2,6,basic,['datawarrior'],1568
CC(=O)N1CC[NH+](CCC[C@@]2(c3ccccc3)CC(c3cc(F)ccc3F)=NN2C(C)=O)CC1,6.7,7.29,6,basic,['chembl25'],1983285
CC(=O)N1CC[NH2+]CC1,7.94,7.82,6,basic,['datawarrior'],2952
CC(=O)N1CS(=O)(=O)C[C@H]1C(=O)[O-],2.23,2.98,12,acidic,['datawarrior'],3699
CC(=O)N1CS(=O)C[C@H]1C(=O)[O-],2.5,3.13,11,acidic,['datawarrior'],782
CC(=O)N1CSC[C@H]1C(=O)[O-],2.94,3.67,10,acidic,['datawarrior'],4555
CC(=O)N1C[C@@]2(C(C)C)OC(=O)C[C@H]2[C@@H]1C(=O)[O-],3.2,3.72,14,acidic,['datawarrior'],5759
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CC(F)C1)c1ccccc1,7.1,5.63,19,basic,['chembl25'],1983282
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CC2CCC1C2)c1ccccc1,10.1,9.61,19,basic,['chembl25'],1983280
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CCCC1)c1ccccc1,9.4,9.38,19,basic,['chembl25'],1983281
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CCOCC1)c1ccccc1,7.1,7.09,19,basic,['chembl25'],1983284
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1C[C@H]2C[C@@H]1CO2)c1ccccc1,8,7.36,19,basic,['chembl25'],1983283
CC(=O)NBr,8.1,11.22,3,acidic,['datawarrior'],7575
CC(=O)NCC(=O)[O-],3.6,3.77,7,acidic,['chembl25'],900681
CC(=O)NCCS,9.5,10.07,6,acidic,['datawarrior'],7748
CC(=O)NCC[NH3+],9.28,9.16,6,basic,['datawarrior'],7671
CC(=O)NCc1cc(C)cc(CNC(C)=O)c1O,9,9.27,12,acidic,['datawarrior'],5609
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C#N)cccc32)c1,5.4,5.3,21,acidic,['chembl25'],12642721
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)(C)O)cccc32)c1,5.46,5.32,21,acidic,['chembl25'],12642717
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1,5.62,5.32,23,acidic,['chembl25'],12642718
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(CO)cccc32)c1,5.66,5.32,21,acidic,['chembl25'],12642720
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(Cl)cccc32)c1,6.03,5.3,21,acidic,['chembl25'],12642724
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(F)cccc32)c1,5.62,5.29,21,acidic,['chembl25'],12642723
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)c1,5.93,5.32,21,acidic,['chembl25'],12642725
CC(=O)NCc1ccccn1,4.23,4.14,10,basic,['chembl25'],14680417
CC(=O)NO,9.07,8.94,4,acidic,['datawarrior'],7564
CC(=O)NOCCc1ccccc1,9.58,8.88,3,acidic,['chembl25'],16560801
CC(=O)NS(=O)(=O)c1ccc(C)cc1,4.8,4.28,10,acidic,['datawarrior'],2258
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(C(C)(C)C)ncn2)CCCCC1,6.7,8.3,16,basic,['chembl25'],3506510
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(CC(C)(C)C)no2)CCCCC1,6.4,8.13,16,basic,['chembl25'],3506509
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CC1,6.7,8.69,16,basic,['chembl25'],3515889
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CCCCC1,7.85,9.4,16,basic,['chembl25'],3378396
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C(F)F)c2)CC1,6.7,8.55,16,basic,['chembl25'],3515894
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC1,6.6,8.6,16,basic,['chembl25'],3506511
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC1,7.8,8.91,16,basic,['chembl25'],3515897
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,8.133333,9.31,16,basic,['chembl25'],3378394
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCOCC1,7.2,9.03,16,basic,['chembl25'],3515873
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C3CCOC3)c2)CCCCC1,8.1,9.3,16,basic,['chembl25'],3515879
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cnn(CC(C)(C)C)c2)CC1,7.05,8.01,16,basic,['chembl25'],3506514
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@H]1CCCc2ccc(CC(C)(C)C)cc21,8.9,9.09,16,basic,['chembl25'],13396670
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CC[C@@H](OCC2CCCCC2)C[NH2+]1,8.6,9.09,20,basic,['chembl25'],18144945
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC(C)(C)C)[C@H](C)[NH2+]1,6.9,7.27,6,basic,['chembl25'],18144948
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)C[NH2+]1,6.7,7.19,20,basic,['chembl25'],18144946
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)[C@H](C)[NH2+]1,6.7,7.27,6,basic,['chembl25'],18144947
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCC2CCCCC2)C[NH2+]1,8.2,9.91,19,basic,['chembl25'],18144944
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CCP(=O)([O-])[O-])O[C@](O)(C(=O)[O-])C[C@@H]1O,3.5,0,22,basic,['chembl25'],13373172
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)COP(=O)([O-])[O-])O[C@](O)(C(=O)[O-])C[C@@H]1O,3.6,0,22,basic,['chembl25'],13373171
CC(=O)N[C@H]1CC(=O)NC1=O,8.85,9.19,8,acidic,['datawarrior'],4378
CC(=O)N[C@H]1CONC1=O,5.8,4.69,7,acidic,['datawarrior'],1606
CC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.51,6.37,18,basic,['chembl25'],14699140
CC(=O)Nc1ccc(N)cc1,4.46,4.04,10,basic,['datawarrior'],4354
CC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.51,8.49,18,basic,['chembl25'],795897
CC(=O)Nc1ccc(O)cc1,9.543333,9.46,10,acidic,"['datawarrior', 'chembl25']",16541650
CC(=O)Nc1ccc(OC(=O)Nc2cc(C(=O)c3ccccc3)ccc2O)cc1,9.49,6.97,20,acidic,['chembl25'],994855
CC(=O)Nc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,9.49,8.08,20,acidic,['chembl25'],1026295
CC(=O)Nc1ccc(OC(=O)Nc2ccc(C(=O)c3ccccc3)cc2O)cc1,9.49,7.99,20,acidic,['chembl25'],1020177
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5.87,6.77,13,acidic,['datawarrior'],6666
CC(=O)Nc1ccc(S(=O)(=O)[N-]c2nccc(C)n2)cc1,5.46,6.88,7,acidic,['datawarrior'],6453
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,10.02,10.27,13,acidic,['datawarrior'],2160
CC(=O)Nc1ccc([S-])cc1,6.08,6.21,10,acidic,['datawarrior'],4540
CC(=O)Nc1ccc2cc3ccccc3nc2c1,5.6,5.78,15,basic,['datawarrior'],5541
CC(=O)Nc1ccc2nc(N(C)CCO)ccc2c1,8.91,5.76,13,basic,['chembl25'],2688698
CC(=O)Nc1ccc2nc(OCC[NH+](C)C)ccc2c1,9.94,8.64,17,basic,['chembl25'],2688705
CC(=O)Nc1ccc2nc(SCC[NH+](C)C)ccc2c1,11.55,8.49,17,basic,['chembl25'],2688708
CC(=O)Nc1ccc2nc3ccccc3cc2c1,4.7,6.1,17,basic,['datawarrior'],5542
CC(=O)Nc1ccc2ncccc2c1,5.51,4.48,13,basic,['chembl25'],2688694
CC(=O)Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.16,8.49,18,basic,['chembl25'],825103
CC(=O)Nc1cccc(O)c1,9.38,9.24,10,acidic,['datawarrior'],4449
CC(=O)Nc1cccc(OC(=O)Nc2cc(Cl)ccc2O)c1,9.38,8.08,20,acidic,['chembl25'],1023963
CC(=O)Nc1cccc2cc3ccccc3nc12,3,5.21,10,basic,['datawarrior'],5543
CC(=O)Nc1cccc2nc3ccccc3cc12,4.4,5.89,17,basic,['datawarrior'],5540
CC(=O)Nc1ccccc1Nc1c2ccccc2nc2ccccc12,7.24,8.46,18,basic,['chembl25'],810830
CC(=O)Nc1ccccn1,4.09,4.05,9,basic,"['datawarrior', 'chembl25']",14680488
CC(=O)Nc1cccnc1,4.44,4.38,8,basic,['datawarrior'],1584
CC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.5,6.94,7,basic,['chembl25'],885377
CC(=O)Nc1ccncc1,5.87,5.67,7,basic,['datawarrior'],1577
CC(=O)Nc1nnc(-c2ccccc2)s1,8.9,7,3,acidic,['datawarrior'],7137
CC(=O)OC(C)C[NH+](C)C,8.31,8.64,3,basic,['datawarrior'],1903
CC(=O)OC1C[NH+]2CCC1CC2,9.27,9.17,6,basic,['datawarrior'],1170
CC(=O)OCC1CC2CC[NH+]1CC2,9.88,8.92,10,basic,['datawarrior'],3383
CC(=O)OCC1C[NH+]2CCC1CC2,10.29,9.61,7,basic,['datawarrior'],3381
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,10.3,10.43,18,acidic,['chembl25'],206735
CC(=O)OCCCCc1ccc(S(N)(=O)=O)cc1,10.48,10.43,17,acidic,['chembl25'],205466
CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.05,8.18,18,acidic,['chembl25'],209038
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,10.22,10.22,16,acidic,['chembl25'],212505
CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.65,8.18,17,acidic,['chembl25'],184911
CC(=O)OCC[NH+](C)C,8.3,8.41,6,basic,['datawarrior'],2656
CC(=O)OCCc1cnc[nH]1,6.97,6.74,8,basic,['datawarrior'],4331
CC(=O)OO,8.19,7.69,4,acidic,['datawarrior'],7512
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5C[NH+](C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.6,4.62,30,basic,['chembl25'],12058171
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5C[NH2+]CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.7,7.7,30,basic,['chembl25'],12058160
CC(=O)Oc1c(C)cc(OCC(O)C[NH2+]C(C)C)c(C)c1C,9.54,9.66,17,basic,['chembl25'],2511072
CC(=O)Oc1cc(C(C)C)c(OCC[NH+](C)C)cc1C,8.72,8.79,17,basic,['chembl25'],2511090
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@@]341,7.95,9.1,15,basic,['chembl25'],578041
CC(=O)Oc1cccc2cccc(O)c12,9.69,9.11,14,acidic,['datawarrior'],6961
CC(=O)Oc1cccc2cccnc12,3.3,2.62,10,basic,['datawarrior'],2495
CC(=O)Oc1ccccc1C(=O)NCC(=O)[O-],3.77,3.22,16,acidic,['datawarrior'],6263
CC(=O)Oc1ccccc1C(=O)[O-],3.5,3.42,12,acidic,['chembl25'],3216054
CC(=O)SCC[NH+](C)C,8.27,8.79,6,basic,['datawarrior'],2689
CC(=O)Sc1ccc(O)cc1,8.88,8.96,10,acidic,['datawarrior'],4218
CC(=O)[C@@H]1C[C@@H]1C(=O)[O-],4.19,4.14,8,acidic,['datawarrior'],2846
CC(=O)[C@@H]1C[C@H](C(=O)[O-])C1(C)C,4.63,4.5,11,acidic,['datawarrior'],603
CC(=O)[C@H]1CC=CC[C@@H]1C(=O)[O-],4.4,4.43,11,acidic,['datawarrior'],610
CC(=O)[C@H]1C[C@@H](CC(=O)[O-])C1(C)C,4.82,4.64,12,acidic,['datawarrior'],3531
CC(=O)[NH+]=C(N(C)C)N(C)C,7.5,9.81,3,basic,['datawarrior'],4144
CC(=O)c1cc(C(=O)C(C)(C)C)n[nH]1,9.7,8.1,7,acidic,['datawarrior'],2140
CC(=O)c1cc(C(=O)c2ccccc2)[nH]n1,9.01,8.05,6,acidic,['datawarrior'],5082
CC(=O)c1cc(C(C)=O)[nH]n1,8.98,8.16,7,acidic,['datawarrior'],4322
CC(=O)c1cc(C)c(C)cc1O,11.56,9.58,8,acidic,['datawarrior'],528
CC(=O)c1ccc(/N=N/c2c(N)n[nH]c2N)cc1,3.32,4.59,14,basic,['datawarrior'],5733
CC(=O)c1ccc(C(=O)[O-])cc1,3.72,3.78,11,acidic,['datawarrior'],599
CC(=O)c1ccc(C(=O)[O-])s1,3,3.3,10,acidic,['datawarrior'],4286
CC(=O)c1ccc(CC(=O)[O-])s1,3.8,3.99,11,acidic,['datawarrior'],625
CC(=O)c1ccc(Cc2c3ccccc3nc3ccccc23)cc1,6.12,6.36,17,basic,['chembl25'],14699135
CC(=O)c1ccc(N)cc1,2.385,3.01,9,basic,"['datawarrior', 'chembl25']",14693915
CC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.12,8.49,17,basic,['chembl25'],804271
CC(=O)c1ccc(O)c2ncccc12,5.86,7.44,13,acidic,"['datawarrior', 'chembl25']",14606525
CC(=O)c1ccc(O)cc1,7.9,7.79,9,acidic,['datawarrior'],1392
CC(=O)c1ccc([N-]S(=O)(=O)c2ccccc2)cc1,6.94,7.66,9,acidic,['datawarrior'],6649
CC(=O)c1ccc([S-])cc1,5.33,6.02,9,acidic,['datawarrior'],1445
CC(=O)c1cccc(C(=O)[O-])c1,3.84,3.91,11,acidic,['datawarrior'],596
CC(=O)c1cccc(N)c1,3.61,3.39,9,basic,['datawarrior'],1741
CC(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,3.75,3.22,9,acidic,['datawarrior'],6272
CC(=O)c1cccc(O)c1,9.12,8.92,9,acidic,['datawarrior'],1372
CC(=O)c1ccccc1C(=O)[O-],4.15,4.12,11,acidic,['datawarrior'],609
CC(=O)c1ccccc1N,2.31,2.56,9,basic,['datawarrior'],1752
CC(=O)c1ccccc1N=NC(C(=O)c1ccccc1)=C(O)c1ccccc1,9.2,5.55,19,acidic,['datawarrior'],5487
CC(=O)c1ccccc1O,10.37,9.14,9,acidic,['datawarrior'],1391
CC(=O)c1cccnc1,3.32,3.82,7,basic,['datawarrior'],3116
CC(=O)c1ccn[nH]1,11.85,9.46,7,acidic,['datawarrior'],156
CC(=O)c1ccncc1,3.6,3.1,6,basic,['datawarrior'],3106
CC(=O)n1ccnc1,3.6,2.69,6,basic,['datawarrior'],160
CC(=O)n1ccnc1C,5.03,3.35,2,basic,['datawarrior'],2958
CC(=S)Nc1ccc(Cl)cc1,11.06,11.7,3,acidic,['datawarrior'],4414
CC(=S)Nc1ccccc1,11.56,11.77,3,acidic,['datawarrior'],1667
CC(=[NH2+])N1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,10.74,10.35,2,basic,['chembl25'],538049
CC(=[NH2+])N1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,10.92,11.75,2,basic,['chembl25'],545717
CC(Br)C(=O)[O-],2.97,2.87,4,acidic,['datawarrior'],7347
CC(C#N)(CC(=O)[O-])c1ccccc1,3.99,2.95,5,acidic,['datawarrior'],2187
CC(C#N)(Cc1ccccc1)C(=O)[O-],2.29,3.07,13,acidic,['datawarrior'],2201
CC(C#N)C(=O)[O-],2.37,2.4,6,acidic,['datawarrior'],7711
CC(C#N)C(C)(C)C(=O)[O-],3.97,2.87,9,acidic,['datawarrior'],1898
CC(C#N)CC(=O)[O-],3.95,2.57,5,acidic,['datawarrior'],452
CC(C#N)CN,7.75,7.89,3,basic,['datawarrior'],7383
CC(C(=O)[O-])C(C#N)c1ccccc1,3.7,2.92,13,acidic,['datawarrior'],2186
CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,4.386667,4.42,17,acidic,"['datawarrior', 'chembl25']",3216127
CC(C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,4,4.01,17,acidic,['chembl25'],10994389
CC(C(=O)[O-])c1ccc(N2Cc3ccccc3C2=O)cc1,4.6,3.74,20,acidic,['chembl25'],2211959
CC(C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,4.7,4.42,18,acidic,['chembl25'],10994403
CC(C(=O)[O-])c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,6.9,4.66,20,acidic,['chembl25'],10994398
CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,4.353333,3.88,18,acidic,"['datawarrior', 'chembl25']",3216070
CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,4.5,3.96,17,acidic,['chembl25'],10994396
CC(C(=O)[O-])c1cccc2nc(-c3ccc(Cl)cc3)oc12,6.25,4.69,20,acidic,['chembl25'],14680849
CC(C(=O)[O-])c1cccc2nc(-c3ccccc3)oc12,6.2,4.86,19,acidic,['chembl25'],14680848
CC(C(N)=O)S(=O)(=O)NC(N)=O,5.21,4.08,8,acidic,['datawarrior'],1359
CC(C(N)=O)S(N)(=O)=O,9.86,10.91,8,acidic,['datawarrior'],2627
CC(C(O)c1ccccc1)[NH+](C)C,9.3,8.86,10,basic,['datawarrior'],3671
CC(C)(C#N)CC(=O)[O-],4.04,2.78,6,acidic,['datawarrior'],2648
CC(C)(C(=O)[O-])C(C#N)c1ccccc1,3.95,2.97,14,acidic,['datawarrior'],4690
CC(C)(C(=O)[O-])C(C(N)=O)c1ccccc1,4.8,4.45,15,acidic,['datawarrior'],4922
CC(C)(C(=O)[O-])c1nnnn1C1CCCCC1,3.7,3.96,16,acidic,['datawarrior'],6083
CC(C)(C(N)=O)S(=O)(=O)NC(N)=O,5.15,4.06,9,acidic,['datawarrior'],3233
CC(C)(C(N)=O)S(N)(=O)=O,9.92,11.04,9,acidic,['datawarrior'],1873
CC(C)(C)/C(N)=[NH+]/O,5.8,6.02,5,basic,['datawarrior'],408
CC(C)(C)C#CC(=O)[O-],2.66,3.27,8,acidic,['datawarrior'],2576
CC(C)(C)C(=O)C(=O)[O-],2.3,3.51,8,acidic,['datawarrior'],2593
CC(C)(C)C(=O)C=C(O)C(C)(C)C,11.77,9.94,12,acidic,['datawarrior'],3185
CC(C)(C)C(=O)C[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8,7.9,7,basic,['chembl25'],2369551
CC(C)(C)C(=O)NO,9.59,8.84,7,acidic,['datawarrior'],446
CC(C)(C)C(=O)[O-],5.04,4.93,6,acidic,['datawarrior'],7609
CC(C)(C)C(=O)c1ccc2n1CCC2C(=O)[O-],3.57,4.26,16,acidic,['chembl25'],311228
CC(C)(C)C(O)C[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,9.2,9.67,6,basic,['chembl25'],2369555
CC(C)(C)C1CCC(CC2=C(OCOP(=O)([O-])[O-])C(=O)c3ccccc3C2=O)CC1,2.28,0,28,basic,['chembl25'],1193859
CC(C)(C)C1CCC(CC2=C(OP(=O)([O-])[O-])C(=O)c3ccccc3C2=O)CC1,2.68,0,26,basic,['chembl25'],1217525
CC(C)(C)C1CCn2nnnc2C(C(=O)[O-])C1,4.4,4,16,acidic,['datawarrior'],6080
CC(C)(C)CC#CC(=O)[O-],2.54,3.46,9,acidic,['datawarrior'],1837
CC(C)(C)CC(=O)[O-],5.01,5.08,7,acidic,['datawarrior'],354
CC(C)(C)CC(=O)n1ccnc1,3.8,2.69,10,basic,['datawarrior'],719
CC(C)(C)CC(C)(C)[NH3+],10.84,10.65,8,basic,['datawarrior'],2638
CC(C)(C)CCC(=O)[O-],4.83,5.15,8,acidic,['datawarrior'],2575
CC(C)(C)CCCC(=O)[O-],4.88,5.19,9,acidic,['datawarrior'],1836
CC(C)(C)CCCCc1ccc(O)cc1,11.22,10.3,14,acidic,['datawarrior'],4621
CC(C)(C)CC[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.7,10.1,6,basic,['chembl25'],2369556
CC(C)(C)CC[NH+]1CC[C@@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,6.7,8.55,6,basic,['chembl25'],2369552
CC(C)(C)CC[NH+]1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,7.9,8.55,6,basic,['chembl25'],2369553
CC(C)(C)CNc1ccccc1,4.17,5.17,5,basic,['datawarrior'],748
CC(C)(C)COCC(O)C[NH2+]C(C)(C)C,9.68,9.96,9,basic,['chembl25'],496175
CC(C)(C)C[NH3+],10.17,9.92,5,basic,['datawarrior'],7421
CC(C)(C)Cc1ccc(O)cc1,10.71,10.28,11,acidic,['datawarrior'],561
CC(C)(C)Cc1ccccc1O,10.69,10.27,11,acidic,['datawarrior'],565
CC(C)(C)N(O)C(=O)c1ccccc1,10.1,8.01,13,acidic,['datawarrior'],2192
CC(C)(C)N1NC2CCC1C2,9.12,9.41,10,basic,['datawarrior'],3815
CC(C)(C)N1NC2CCC1C21CC1,9.33,9.35,12,basic,['datawarrior'],3727
CC(C)(C)N1NC2CCC1CC2,9.54,9.77,9,basic,['datawarrior'],1036
